time,participant,order,category
0:06:39,participant35,1,0
0:06:42,participant35,1,0
0:06:49,participant35,1,0
0:06:52,participant35,1,0
0:06:54,participant35,1,0
0:06:58,participant35,1,0
0:07:01,participant35,1,0
0:07:07,participant35,1,0
0:07:10,participant35,1,0
0:07:11,participant35,1,0
0:07:22,participant35,1,0
0:07:28,participant35,1,0
0:07:31,participant35,1,0
0:07:36,participant35,1,0
0:07:37,participant35,1,0
0:07:40,participant35,1,0
0:07:42,participant35,1,0
0:07:43,participant35,1,0
0:07:45,participant35,1,0
0:07:55,participant35,1,0
0:07:57,participant35,1,0
0:08:16,participant35,1,0
0:08:19,participant35,1,0
0:08:22,participant35,1,0
0:08:25,participant35,1,0
0:08:28,participant35,1,0
0:08:31,participant35,1,0
0:08:33,participant35,1,0
0:08:37,participant35,1,0
0:08:39,participant35,1,0
0:08:43,participant35,1,0
0:08:56,participant35,1,0
0:08:58,participant35,1,0
0:09:05,participant35,1,0
0:09:09,participant35,1,0
0:09:11,participant35,1,0
0:09:14,participant35,1,0
0:09:17,participant35,1,1
0:09:24,participant35,1,0
0:09:31,participant35,1,0
0:09:33,participant35,1,0
0:09:35,participant35,1,0
0:09:46,participant35,1,0
0:09:49,participant35,1,0
0:09:51,participant35,1,0
0:09:52,participant35,1,0
0:09:55,participant35,1,0
0:00:03,participant35,2,0
0:00:09,participant35,2,0
0:00:20,participant35,2,0
0:00:23,participant35,2,0
0:00:26,participant35,2,0
0:00:30,participant35,2,1
0:00:34,participant35,2,0
0:00:38,participant35,2,0
0:00:45,participant35,2,0
0:00:51,participant35,2,0
0:00:55,participant35,2,0
0:00:57,participant35,2,0
0:01:00,participant35,2,0
0:01:13,participant35,2,0
0:01:28,participant35,2,0
0:01:41,participant35,2,0
0:01:44,participant35,2,0
0:01:51,participant35,2,0
0:01:53,participant35,2,0
0:02:03,participant35,2,0
0:02:08,participant35,2,1
0:02:13,participant35,2,0
0:02:19,participant35,2,0
0:02:27,participant35,2,0
0:02:37,participant35,2,0
0:02:39,participant35,2,0
0:02:44,participant35,2,0
0:02:45,participant35,2,0
0:02:49,participant35,2,0
0:02:54,participant35,2,0
0:02:56,participant35,2,0
0:02:59,participant35,2,0
0:03:01,participant35,2,0
0:03:03,participant35,2,0
0:03:05,participant35,2,0
0:03:08,participant35,2,0
0:03:18,participant35,2,0
0:03:20,participant35,2,0
0:03:21,participant35,2,0
0:03:24,participant35,2,0
0:03:45,participant35,2,0
0:03:57,participant35,2,0
0:04:02,participant35,2,0
0:04:05,participant35,2,1
0:04:08,participant35,2,0
0:04:13,participant35,2,0
0:04:18,participant35,2,1
0:04:20,participant35,2,0
0:04:22,participant35,2,0
0:04:27,participant35,2,0
0:04:30,participant35,2,0
0:04:31,participant35,2,0
0:04:36,participant35,2,0
0:04:38,participant35,2,0
0:04:41,participant35,2,0
0:04:49,participant35,2,0
0:04:52,participant35,2,0
0:04:59,participant35,2,0
0:05:01,participant35,2,1
0:05:04,participant35,2,0
0:05:10,participant35,2,0
0:05:16,participant35,2,0
0:05:19,participant35,2,0
0:05:24,participant35,2,0
0:05:27,participant35,2,0
0:05:32,participant35,2,0
0:05:34,participant35,2,0
0:05:39,participant35,2,0
0:05:40,participant35,2,0
0:05:42,participant35,2,0
0:05:43,participant35,2,0
0:05:47,participant35,2,0
0:05:50,participant35,2,0
0:05:54,participant35,2,0
0:06:00,participant35,2,0
0:06:01,participant35,2,0
0:06:04,participant35,2,0
0:06:05,participant35,2,0
0:06:07,participant35,2,0
0:06:10,participant35,2,0
0:06:13,participant35,2,0
0:06:21,participant35,2,0
0:06:27,participant35,2,0
0:06:31,participant35,2,0
0:06:33,participant35,2,0
0:06:34,participant35,2,0
0:06:36,participant35,2,0
0:06:47,participant35,2,0
0:06:49,participant35,2,0
0:06:51,participant35,2,0
0:06:54,participant35,2,0
0:06:56,participant35,2,0
0:06:57,participant35,2,0
0:06:58,participant35,2,0
0:06:59,participant35,2,0
0:07:00,participant35,2,0
0:07:02,participant35,2,0
0:07:04,participant35,2,0
0:07:07,participant35,2,0
0:07:10,participant35,2,0
0:07:13,participant35,2,0
0:07:18,participant35,2,0
0:07:19,participant35,2,0
0:07:34,participant35,2,0
0:07:38,participant35,2,0
0:07:40,participant35,2,0
0:07:41,participant35,2,0
0:07:43,participant35,2,0
0:07:49,participant35,2,0
0:07:53,participant35,2,0
0:07:56,participant35,2,0
0:07:58,participant35,2,0
0:08:00,participant35,2,0
0:08:02,participant35,2,0
0:08:04,participant35,2,0
0:08:06,participant35,2,0
0:08:10,participant35,2,0
0:08:13,participant35,2,0
0:08:17,participant35,2,0
0:08:19,participant35,2,0
0:08:21,participant35,2,0
0:08:24,participant35,2,0
0:08:27,participant35,2,0
0:08:36,participant35,2,0
0:08:40,participant35,2,0
0:08:41,participant35,2,0
0:08:46,participant35,2,0
0:08:49,participant35,2,0
0:08:52,participant35,2,0
0:09:00,participant35,2,0
0:09:01,participant35,2,0
0:09:05,participant35,2,0
0:09:23,participant35,2,0
0:09:24,participant35,2,0
0:09:27,participant35,2,0
0:09:28,participant35,2,0
0:09:32,participant35,2,0
0:09:40,participant35,2,0
0:09:46,participant35,2,0
0:09:50,participant35,2,0
0:09:56,participant35,2,0
0:09:58,participant35,2,0
0:00:02,participant36,1,0
0:00:07,participant36,1,0
0:00:12,participant36,1,0
0:00:15,participant36,1,0
0:00:19,participant36,1,0
0:00:22,participant36,1,0
0:00:26,participant36,1,0
0:00:29,participant36,1,0
0:00:34,participant36,1,1
0:00:36,participant36,1,0
0:00:41,participant36,1,0
0:00:48,participant36,1,0
0:00:50,participant36,1,1
0:00:57,participant36,1,0
0:01:01,participant36,1,0
0:01:09,participant36,1,0
0:01:22,participant36,1,1
0:01:27,participant36,1,0
0:01:38,participant36,1,0
0:02:18,participant36,1,1
0:02:53,participant36,1,0
0:02:58,participant36,1,0
0:03:07,participant36,1,0
0:03:14,participant36,1,0
0:03:17,participant36,1,0
0:03:19,participant36,1,0
0:03:32,participant36,1,0
0:03:35,participant36,1,0
0:03:45,participant36,1,0
0:03:53,participant36,1,0
0:04:00,participant36,1,0
0:04:14,participant36,1,0
0:04:18,participant36,1,0
0:04:21,participant36,1,0
0:04:22,participant36,1,0
0:04:34,participant36,1,0
0:04:38,participant36,1,0
0:04:55,participant36,1,0
0:04:57,participant36,1,0
0:05:02,participant36,1,0
0:05:04,participant36,1,0
0:05:23,participant36,1,0
0:05:25,participant36,1,0
0:05:25,participant36,1,0
0:05:27,participant36,1,0
0:05:41,participant36,1,0
0:05:42,participant36,1,0
0:05:44,participant36,1,0
0:05:47,participant36,1,0
0:05:50,participant36,1,0
0:06:03,participant36,1,0
0:06:15,participant36,1,0
0:06:20,participant36,1,0
0:06:27,participant36,1,0
0:06:29,participant36,1,0
0:06:36,participant36,1,0
0:06:38,participant36,1,0
0:06:42,participant36,1,0
0:06:46,participant36,1,0
0:06:50,participant36,1,0
0:06:51,participant36,1,0
0:08:01,participant36,1,0
0:08:07,participant36,1,0
0:08:16,participant36,1,1
0:08:23,participant36,1,0
0:08:38,participant36,1,0
0:08:44,participant36,1,0
0:08:56,participant36,1,0
0:09:02,participant36,1,0
0:09:18,participant36,1,0
0:09:19,participant36,1,0
0:09:19,participant36,1,0
0:09:23,participant36,1,0
0:09:24,participant36,1,0
0:09:25,participant36,1,0
0:09:27,participant36,1,0
0:09:29,participant36,1,0
0:09:30,participant36,1,0
0:09:34,participant36,1,0
0:09:36,participant36,1,0
0:09:52,participant36,1,0
0:09:52,participant36,1,0
0:09:53,participant36,1,0
0:09:54,participant36,1,0
0:09:55,participant36,1,0
0:09:56,participant36,1,0
0:09:59,participant36,1,0
0:00:01,participant36,2,0
0:00:02,participant36,2,0
0:00:04,participant36,2,0
0:00:08,participant36,2,0
0:00:09,participant36,2,0
0:00:12,participant36,2,0
0:00:17,participant36,2,0
0:00:24,participant36,2,0
0:00:28,participant36,2,0
0:00:29,participant36,2,0
0:00:34,participant36,2,0
0:00:39,participant36,2,1
0:00:46,participant36,2,1
0:00:57,participant36,2,0
0:01:05,participant36,2,0
0:01:14,participant36,2,0
0:01:20,participant36,2,0
0:01:25,participant36,2,0
0:01:27,participant36,2,0
0:01:31,participant36,2,0
0:01:38,participant36,2,0
0:01:58,participant36,2,0
0:02:08,participant36,2,0
0:02:10,participant36,2,0
0:02:11,participant36,2,0
0:02:22,participant36,2,0
0:02:33,participant36,2,0
0:02:34,participant36,2,0
0:02:52,participant36,2,0
0:02:53,participant36,2,1
0:03:00,participant36,2,0
0:03:25,participant36,2,0
0:03:30,participant36,2,0
0:03:37,participant36,2,0
0:03:41,participant36,2,0
0:03:44,participant36,2,0
0:03:45,participant36,2,0
0:03:55,participant36,2,0
0:03:57,participant36,2,0
0:04:00,participant36,2,0
0:04:04,participant36,2,0
0:04:09,participant36,2,0
0:04:15,participant36,2,0
0:04:20,participant36,2,1
0:04:28,participant36,2,0
0:04:29,participant36,2,0
0:04:31,participant36,2,0
0:04:34,participant36,2,0
0:04:36,participant36,2,0
0:04:45,participant36,2,0
0:04:47,participant36,2,0
0:04:48,participant36,2,0
0:04:55,participant36,2,0
0:05:07,participant36,2,0
0:05:12,participant36,2,0
0:05:14,participant36,2,0
0:05:15,participant36,2,0
0:05:16,participant36,2,0
0:05:30,participant36,2,0
0:05:41,participant36,2,1
0:05:46,participant36,2,0
0:05:47,participant36,2,0
0:05:56,participant36,2,0
0:05:59,participant36,2,0
0:06:10,participant36,2,0
0:06:13,participant36,2,0
0:06:18,participant36,2,0
0:06:21,participant36,2,0
0:06:28,participant36,2,0
0:06:30,participant36,2,0
0:06:35,participant36,2,0
0:06:36,participant36,2,0
0:06:42,participant36,2,0
0:06:47,participant36,2,0
0:06:49,participant36,2,0
0:07:05,participant36,2,0
0:07:10,participant36,2,0
0:07:14,participant36,2,0
0:07:23,participant36,2,0
0:07:25,participant36,2,0
0:07:33,participant36,2,0
0:07:38,participant36,2,0
0:07:45,participant36,2,0
0:07:53,participant36,2,0
0:07:59,participant36,2,0
0:08:18,participant36,2,0
0:08:32,participant36,2,0
0:08:33,participant36,2,0
0:08:34,participant36,2,0
0:08:39,participant36,2,0
0:08:40,participant36,2,0
0:08:43,participant36,2,0
0:08:44,participant36,2,0
0:08:47,participant36,2,0
0:09:02,participant36,2,0
0:09:07,participant36,2,0
0:09:09,participant36,2,0
0:09:19,participant36,2,0
0:09:20,participant36,2,0
0:09:27,participant36,2,0
0:09:30,participant36,2,0
0:09:39,participant36,2,0
0:09:42,participant36,2,0
0:09:44,participant36,2,0
0:09:47,participant36,2,0
0:09:52,participant36,2,0
0:09:57,participant36,2,0
0:00:00,participant37,1,0
0:00:01,participant37,1,0
0:00:05,participant37,1,0
0:00:06,participant37,1,0
0:00:08,participant37,1,0
0:00:10,participant37,1,0
0:00:13,participant37,1,0
0:00:14,participant37,1,0
0:00:18,participant37,1,0
0:00:19,participant37,1,0
0:00:23,participant37,1,0
0:00:25,participant37,1,0
0:00:28,participant37,1,0
0:00:30,participant37,1,0
0:00:34,participant37,1,0
0:00:37,participant37,1,0
0:00:40,participant37,1,0
0:00:42,participant37,1,0
0:00:45,participant37,1,0
0:00:46,participant37,1,0
0:00:49,participant37,1,0
0:00:51,participant37,1,0
0:00:53,participant37,1,0
0:00:55,participant37,1,0
0:00:57,participant37,1,0
0:01:06,participant37,1,0
0:01:09,participant37,1,0
0:01:16,participant37,1,0
0:01:25,participant37,1,0
0:01:27,participant37,1,0
0:01:28,participant37,1,0
0:01:30,participant37,1,0
0:01:32,participant37,1,1
0:01:34,participant37,1,1
0:01:53,participant37,1,0
0:01:55,participant37,1,0
0:01:58,participant37,1,0
0:02:05,participant37,1,0
0:02:07,participant37,1,0
0:02:20,participant37,1,0
0:02:21,participant37,1,0
0:02:23,participant37,1,0
0:02:25,participant37,1,0
0:02:26,participant37,1,0
0:02:27,participant37,1,0
0:02:33,participant37,1,1
0:02:38,participant37,1,1
0:02:42,participant37,1,0
0:02:46,participant37,1,0
0:02:48,participant37,1,0
0:02:53,participant37,1,0
0:02:56,participant37,1,0
0:02:59,participant37,1,0
0:03:01,participant37,1,0
0:03:02,participant37,1,0
0:03:05,participant37,1,0
0:03:06,participant37,1,0
0:03:11,participant37,1,0
0:03:13,participant37,1,0
0:03:16,participant37,1,0
0:03:17,participant37,1,0
0:03:19,participant37,1,0
0:03:38,participant37,1,0
0:03:38,participant37,1,0
0:03:45,participant37,1,0
0:03:49,participant37,1,0
0:03:53,participant37,1,0
0:03:54,participant37,1,0
0:03:56,participant37,1,0
0:03:59,participant37,1,0
0:04:02,participant37,1,0
0:04:03,participant37,1,0
0:04:05,participant37,1,0
0:04:07,participant37,1,0
0:04:23,participant37,1,0
0:04:25,participant37,1,0
0:04:27,participant37,1,0
0:04:31,participant37,1,0
0:04:34,participant37,1,0
0:04:42,participant37,1,0
0:04:44,participant37,1,0
0:04:53,participant37,1,0
0:04:58,participant37,1,0
0:05:08,participant37,1,0
0:05:11,participant37,1,0
0:05:15,participant37,1,0
0:05:22,participant37,1,0
0:05:32,participant37,1,0
0:05:35,participant37,1,0
0:05:39,participant37,1,0
0:05:44,participant37,1,0
0:05:46,participant37,1,0
0:05:49,participant37,1,0
0:05:55,participant37,1,0
0:05:59,participant37,1,0
0:06:04,participant37,1,0
0:06:11,participant37,1,0
0:06:14,participant37,1,0
0:06:16,participant37,1,0
0:06:20,participant37,1,0
0:06:22,participant37,1,0
0:06:26,participant37,1,0
0:06:27,participant37,1,0
0:06:29,participant37,1,0
0:06:32,participant37,1,0
0:06:34,participant37,1,0
0:06:36,participant37,1,0
0:06:38,participant37,1,0
0:06:43,participant37,1,0
0:06:46,participant37,1,0
0:06:52,participant37,1,0
0:06:55,participant37,1,1
0:06:59,participant37,1,0
0:07:00,participant37,1,0
0:07:02,participant37,1,0
0:07:04,participant37,1,0
0:07:07,participant37,1,0
0:07:10,participant37,1,0
0:07:13,participant37,1,0
0:07:14,participant37,1,0
0:07:15,participant37,1,0
0:07:24,participant37,1,0
0:07:27,participant37,1,0
0:07:31,participant37,1,0
0:07:32,participant37,1,1
0:07:34,participant37,1,0
0:07:47,participant37,1,0
0:07:58,participant37,1,0
0:08:00,participant37,1,0
0:08:01,participant37,1,0
0:08:10,participant37,1,0
0:08:11,participant37,1,1
0:08:13,participant37,1,0
0:08:16,participant37,1,0
0:08:19,participant37,1,0
0:08:23,participant37,1,0
0:08:28,participant37,1,0
0:08:28,participant37,1,0
0:08:33,participant37,1,0
0:08:34,participant37,1,0
0:08:36,participant37,1,0
0:08:38,participant37,1,0
0:08:41,participant37,1,0
0:08:43,participant37,1,0
0:08:52,participant37,1,0
0:08:54,participant37,1,0
0:08:58,participant37,1,0
0:09:03,participant37,1,0
0:09:11,participant37,1,1
0:09:14,participant37,1,0
0:09:18,participant37,1,0
0:09:19,participant37,1,0
0:09:24,participant37,1,0
0:09:30,participant37,1,0
0:09:31,participant37,1,0
0:09:34,participant37,1,1
0:09:37,participant37,1,1
0:09:42,participant37,1,1
0:09:48,participant37,1,0
0:09:49,participant37,1,0
0:09:52,participant37,1,0
0:09:54,participant37,1,0
0:09:55,participant37,1,0
0:09:57,participant37,1,0
0:09:59,participant37,1,0
0:00:03,participant37,2,0
0:00:12,participant37,2,0
0:00:15,participant37,2,0
0:00:17,participant37,2,0
0:00:18,participant37,2,0
0:00:22,participant37,2,0
0:00:24,participant37,2,0
0:00:33,participant37,2,0
0:00:35,participant37,2,0
0:00:45,participant37,2,0
0:00:51,participant37,2,0
0:00:55,participant37,2,0
0:01:02,participant37,2,0
0:01:03,participant37,2,0
0:01:05,participant37,2,0
0:01:08,participant37,2,0
0:01:11,participant37,2,0
0:01:13,participant37,2,0
0:01:16,participant37,2,0
0:01:19,participant37,2,0
0:01:21,participant37,2,0
0:01:23,participant37,2,0
0:01:25,participant37,2,0
0:01:29,participant37,2,0
0:01:32,participant37,2,0
0:01:38,participant37,2,0
0:01:45,participant37,2,0
0:01:49,participant37,2,0
0:01:51,participant37,2,0
0:01:58,participant37,2,0
0:02:03,participant37,2,0
0:02:06,participant37,2,0
0:02:07,participant37,2,0
0:02:09,participant37,2,0
0:02:13,participant37,2,1
0:02:18,participant37,2,0
0:02:19,participant37,2,0
0:02:22,participant37,2,0
0:02:28,participant37,2,0
0:02:30,participant37,2,0
0:02:32,participant37,2,0
0:02:38,participant37,2,0
0:02:40,participant37,2,0
0:02:42,participant37,2,0
0:02:46,participant37,2,0
0:02:48,participant37,2,0
0:02:57,participant37,2,0
0:03:01,participant37,2,0
0:03:05,participant37,2,0
0:03:08,participant37,2,0
0:03:11,participant37,2,0
0:03:17,participant37,2,0
0:03:22,participant37,2,0
0:03:26,participant37,2,0
0:03:32,participant37,2,0
0:03:36,participant37,2,0
0:03:39,participant37,2,0
0:03:39,participant37,2,0
0:03:43,participant37,2,0
0:03:52,participant37,2,1
0:03:56,participant37,2,0
0:04:00,participant37,2,0
0:04:02,participant37,2,0
0:04:06,participant37,2,0
0:04:09,participant37,2,0
0:04:28,participant37,2,0
0:04:33,participant37,2,0
0:05:03,participant37,2,0
0:05:08,participant37,2,0
0:05:10,participant37,2,0
0:05:13,participant37,2,0
0:05:17,participant37,2,0
0:05:21,participant37,2,0
0:05:22,participant37,2,0
0:05:24,participant37,2,0
0:05:27,participant37,2,0
0:05:39,participant37,2,0
0:05:41,participant37,2,0
0:05:43,participant37,2,0
0:05:53,participant37,2,0
0:05:58,participant37,2,1
0:06:02,participant37,2,0
0:06:08,participant37,2,0
0:06:09,participant37,2,0
0:06:10,participant37,2,0
0:06:30,participant37,2,1
0:06:47,participant37,2,0
0:06:49,participant37,2,0
0:06:51,participant37,2,0
0:06:53,participant37,2,0
0:06:56,participant37,2,0
0:06:59,participant37,2,0
0:07:05,participant37,2,0
0:07:22,participant37,2,0
0:07:36,participant37,2,0
0:07:39,participant37,2,0
0:08:08,participant37,2,0
0:08:10,participant37,2,0
0:08:13,participant37,2,0
0:08:17,participant37,2,0
0:08:19,participant37,2,0
0:08:23,participant37,2,0
0:08:29,participant37,2,0
0:08:31,participant37,2,0
0:08:32,participant37,2,0
0:08:36,participant37,2,0
0:08:42,participant37,2,0
0:08:45,participant37,2,0
0:08:53,participant37,2,1
0:09:08,participant37,2,0
0:09:19,participant37,2,0
0:09:27,participant37,2,0
0:09:28,participant37,2,0
0:09:32,participant37,2,0
0:09:38,participant37,2,0
0:09:48,participant37,2,0
0:09:50,participant37,2,0
0:09:51,participant37,2,0
0:09:55,participant37,2,0
0:09:56,participant37,2,0
0:00:00,participant38,1,0
0:00:01,participant38,1,0
0:00:06,participant38,1,0
0:00:08,participant38,1,0
0:00:24,participant38,1,0
0:00:29,participant38,1,0
0:00:37,participant38,1,0
0:00:43,participant38,1,0
0:00:57,participant38,1,0
0:00:57,participant38,1,0
0:00:59,participant38,1,0
0:01:01,participant38,1,0
0:01:04,participant38,1,0
0:01:06,participant38,1,0
0:01:07,participant38,1,0
0:01:09,participant38,1,0
0:01:11,participant38,1,0
0:01:22,participant38,1,0
0:01:32,participant38,1,0
0:01:37,participant38,1,0
0:01:38,participant38,1,1
0:01:43,participant38,1,0
0:01:58,participant38,1,0
0:02:02,participant38,1,0
0:02:05,participant38,1,0
0:02:10,participant38,1,0
0:02:13,participant38,1,0
0:02:27,participant38,1,0
0:02:29,participant38,1,0
0:02:31,participant38,1,1
0:02:33,participant38,1,0
0:02:41,participant38,1,0
0:02:54,participant38,1,0
0:03:05,participant38,1,0
0:03:10,participant38,1,0
0:03:14,participant38,1,0
0:03:17,participant38,1,0
0:03:28,participant38,1,0
0:03:31,participant38,1,0
0:03:39,participant38,1,0
0:03:43,participant38,1,0
0:03:45,participant38,1,0
0:03:46,participant38,1,0
0:03:50,participant38,1,0
0:03:52,participant38,1,0
0:03:58,participant38,1,0
0:04:12,participant38,1,0
0:04:14,participant38,1,0
0:04:22,participant38,1,0
0:04:24,participant38,1,0
0:04:27,participant38,1,0
0:04:30,participant38,1,0
0:04:53,participant38,1,0
0:04:54,participant38,1,0
0:04:56,participant38,1,0
0:04:57,participant38,1,0
0:04:59,participant38,1,0
0:05:01,participant38,1,0
0:05:05,participant38,1,0
0:05:07,participant38,1,0
0:05:08,participant38,1,0
0:05:10,participant38,1,0
0:05:38,participant38,1,0
0:06:03,participant38,1,0
0:06:04,participant38,1,0
0:06:05,participant38,1,0
0:06:07,participant38,1,0
0:06:09,participant38,1,0
0:06:11,participant38,1,0
0:06:12,participant38,1,0
0:06:20,participant38,1,0
0:06:26,participant38,1,0
0:06:27,participant38,1,0
0:06:30,participant38,1,0
0:06:38,participant38,1,0
0:06:48,participant38,1,0
0:06:49,participant38,1,0
0:06:51,participant38,1,0
0:06:54,participant38,1,0
0:07:06,participant38,1,0
0:07:17,participant38,1,0
0:07:39,participant38,1,0
0:07:43,participant38,1,0
0:07:43,participant38,1,0
0:07:45,participant38,1,0
0:07:47,participant38,1,0
0:07:56,participant38,1,0
0:07:57,participant38,1,0
0:08:02,participant38,1,0
0:08:04,participant38,1,0
0:08:07,participant38,1,0
0:08:13,participant38,1,0
0:08:14,participant38,1,0
0:08:17,participant38,1,0
0:08:19,participant38,1,0
0:08:23,participant38,1,0
0:08:28,participant38,1,0
0:08:29,participant38,1,0
0:08:49,participant38,1,0
0:08:51,participant38,1,0
0:08:52,participant38,1,0
0:08:53,participant38,1,0
0:09:15,participant38,1,0
0:09:18,participant38,1,0
0:09:21,participant38,1,0
0:09:25,participant38,1,0
0:09:46,participant38,1,0
0:09:58,participant38,1,0
0:00:07,participant38,2,0
0:00:13,participant38,2,0
0:00:15,participant38,2,0
0:00:16,participant38,2,0
0:00:27,participant38,2,0
0:00:30,participant38,2,0
0:00:45,participant38,2,0
0:00:46,participant38,2,0
0:00:48,participant38,2,0
0:00:52,participant38,2,0
0:01:18,participant38,2,0
0:01:20,participant38,2,0
0:01:26,participant38,2,0
0:01:29,participant38,2,0
0:01:37,participant38,2,0
0:01:46,participant38,2,0
0:01:58,participant38,2,0
0:02:16,participant38,2,0
0:02:17,participant38,2,0
0:02:25,participant38,2,0
0:02:43,participant38,2,0
0:02:59,participant38,2,0
0:03:00,participant38,2,0
0:03:00,participant38,2,0
0:03:10,participant38,2,0
0:03:12,participant38,2,0
0:03:13,participant38,2,0
0:03:16,participant38,2,0
0:03:20,participant38,2,0
0:03:21,participant38,2,0
0:03:28,participant38,2,0
0:03:28,participant38,2,0
0:03:33,participant38,2,0
0:04:03,participant38,2,1
0:04:14,participant38,2,0
0:04:51,participant38,2,0
0:04:52,participant38,2,0
0:04:54,participant38,2,0
0:05:03,participant38,2,0
0:05:04,participant38,2,0
0:05:05,participant38,2,0
0:05:13,participant38,2,0
0:05:15,participant38,2,0
0:05:17,participant38,2,0
0:05:19,participant38,2,0
0:05:30,participant38,2,0
0:05:32,participant38,2,0
0:05:34,participant38,2,0
0:05:36,participant38,2,0
0:05:38,participant38,2,0
0:05:40,participant38,2,0
0:05:53,participant38,2,0
0:05:55,participant38,2,0
0:05:57,participant38,2,0
0:05:59,participant38,2,0
0:06:15,participant38,2,0
0:06:20,participant38,2,0
0:06:31,participant38,2,0
0:06:33,participant38,2,0
0:06:36,participant38,2,0
0:06:37,participant38,2,0
0:06:51,participant38,2,0
0:06:54,participant38,2,0
0:06:56,participant38,2,0
0:06:58,participant38,2,0
0:07:00,participant38,2,0
0:07:14,participant38,2,0
0:07:16,participant38,2,0
0:07:19,participant38,2,0
0:07:21,participant38,2,0
0:07:25,participant38,2,0
0:07:27,participant38,2,0
0:07:37,participant38,2,0
0:07:38,participant38,2,0
0:07:39,participant38,2,0
0:07:42,participant38,2,0
0:07:43,participant38,2,0
0:08:04,participant38,2,0
0:08:05,participant38,2,0
0:08:08,participant38,2,0
0:08:08,participant38,2,0
0:08:18,participant38,2,0
0:08:23,participant38,2,0
0:08:25,participant38,2,0
0:08:32,participant38,2,0
0:08:48,participant38,2,0
0:09:11,participant38,2,0
0:09:12,participant38,2,0
0:09:16,participant38,2,0
0:09:18,participant38,2,0
0:09:20,participant38,2,0
0:09:22,participant38,2,0
0:09:25,participant38,2,0
0:09:28,participant38,2,0
0:09:34,participant38,2,0
0:09:34,participant38,2,0
0:09:41,participant38,2,0
0:09:54,participant38,2,0
0:00:00,participant40,1,0
0:00:04,participant40,1,0
0:00:06,participant40,1,0
0:00:16,participant40,1,0
0:00:21,participant40,1,0
0:00:31,participant40,1,0
0:00:32,participant40,1,0
0:00:37,participant40,1,0
0:00:42,participant40,1,0
0:00:44,participant40,1,0
0:00:51,participant40,1,0
0:00:58,participant40,1,0
0:01:01,participant40,1,0
0:01:05,participant40,1,0
0:01:06,participant40,1,0
0:01:09,participant40,1,0
0:01:10,participant40,1,0
0:01:15,participant40,1,0
0:01:19,participant40,1,0
0:01:25,participant40,1,0
0:01:27,participant40,1,0
0:01:29,participant40,1,0
0:01:31,participant40,1,0
0:01:43,participant40,1,0
0:01:44,participant40,1,0
0:01:45,participant40,1,0
0:02:01,participant40,1,0
0:02:08,participant40,1,0
0:02:09,participant40,1,0
0:02:10,participant40,1,0
0:02:13,participant40,1,0
0:02:20,participant40,1,0
0:02:24,participant40,1,0
0:02:40,participant40,1,0
0:02:47,participant40,1,0
0:02:49,participant40,1,1
0:02:54,participant40,1,0
0:02:55,participant40,1,0
0:03:01,participant40,1,0
0:03:10,participant40,1,1
0:03:15,participant40,1,0
0:03:22,participant40,1,0
0:03:23,participant40,1,0
0:03:28,participant40,1,0
0:03:38,participant40,1,1
0:03:42,participant40,1,1
0:03:45,participant40,1,0
0:03:48,participant40,1,0
0:03:50,participant40,1,0
0:03:54,participant40,1,0
0:03:55,participant40,1,0
0:04:03,participant40,1,0
0:04:05,participant40,1,0
0:04:07,participant40,1,0
0:04:13,participant40,1,0
0:04:17,participant40,1,0
0:04:22,participant40,1,0
0:04:27,participant40,1,0
0:04:34,participant40,1,0
0:04:35,participant40,1,0
0:04:39,participant40,1,0
0:04:45,participant40,1,0
0:04:46,participant40,1,0
0:04:48,participant40,1,0
0:04:49,participant40,1,0
0:04:50,participant40,1,0
0:04:57,participant40,1,0
0:05:05,participant40,1,0
0:05:12,participant40,1,0
0:05:18,participant40,1,0
0:05:20,participant40,1,0
0:05:25,participant40,1,0
0:05:27,participant40,1,0
0:05:28,participant40,1,0
0:05:30,participant40,1,0
0:05:45,participant40,1,0
0:05:47,participant40,1,0
0:05:50,participant40,1,0
0:05:59,participant40,1,1
0:06:08,participant40,1,1
0:06:13,participant40,1,0
0:06:15,participant40,1,0
0:06:18,participant40,1,0
0:06:22,participant40,1,0
0:06:26,participant40,1,0
0:06:33,participant40,1,0
0:06:35,participant40,1,0
0:06:38,participant40,1,0
0:06:41,participant40,1,0
0:06:46,participant40,1,0
0:06:57,participant40,1,0
0:06:59,participant40,1,0
0:07:01,participant40,1,1
0:07:10,participant40,1,0
0:07:11,participant40,1,0
0:07:14,participant40,1,0
0:07:16,participant40,1,0
0:07:18,participant40,1,0
0:07:19,participant40,1,0
0:07:22,participant40,1,0
0:07:29,participant40,1,0
0:07:42,participant40,1,0
0:07:43,participant40,1,0
0:07:44,participant40,1,0
0:07:53,participant40,1,0
0:07:55,participant40,1,0
0:08:06,participant40,1,0
0:08:08,participant40,1,1
0:08:15,participant40,1,0
0:08:17,participant40,1,0
0:08:25,participant40,1,0
0:08:28,participant40,1,0
0:08:30,participant40,1,0
0:08:31,participant40,1,0
0:08:34,participant40,1,0
0:08:34,participant40,1,0
0:08:35,participant40,1,1
0:08:37,participant40,1,0
0:08:38,participant40,1,0
0:08:39,participant40,1,0
0:08:42,participant40,1,0
0:08:44,participant40,1,0
0:08:46,participant40,1,0
0:08:49,participant40,1,0
0:08:53,participant40,1,0
